"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"32780","Medford, OR",".",".",".",".","0.08","0.066",".",".",".","31","9.1","36","16","."
"32820","Memphis, TN-MS-AR","2","1.5",".","9","0.11","0.086","9","5","3","25","10","37","21","0.01"
"32900","Merced, CA",".",".","39","7","0.1","0.079",".",".",".","37","11","60","28","."
"32940","Meridian, MS",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"33060","Miami, OK",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","0.03"
"33100","Miami-Fort Lauderdale-West Palm Beach, FL","2.9","2","46","8","0.08","0.064","27","3","0","20","8.3","73","25","."
"33140","Michigan City-La Porte, IN",".",".",".",".","0.13","0.1","21","9","2","26","9.7",".",".","."
"33180","Middlesborough, KY",".",".",".",".","0.08","0.066",".",".",".","20","10.3",".",".","."
"33340","Milwaukee-Waukesha-West Allis, WI",".",".","45","12","0.11","0.093","21","6","1","30","10.9","47","23","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","3.4","1.5","57","11","0.09","0.074","16","4","1","34","10.4","67","25","0.11"
"33540","Missoula, MT",".",".",".",".","0.07","0.057",".",".",".","57","12.3","129","21","."
"33660","Mobile, AL",".",".",".",".","0.08","0.069",".",".",".","18","8.8","35","21","."
"33700","Modesto, CA","2.6","2.1",".",".","0.11","0.091",".",".",".","45","14.8","77","30","."
"33740","Monroe, LA",".",".",".",".","0.07","0.058",".",".",".","20","9.2",".",".","."
"33780","Monroe, MI",".",".",".",".",".",".",".",".",".","24","9.4",".",".","."
"33860","Montgomery, AL",".",".",".",".","0.08","0.066",".",".",".","20","10.8",".",".","."
"34060","Morgantown, WV",".",".",".",".","0.08","0.072","16","5","2","18","8.9",".",".","."
"34100","Morristown, TN",".",".",".",".","0.11","0.082",".",".",".",".",".",".",".","."
"34500","Mount Vernon, IL",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"34540","Mount Vernon, OH",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"34580","Mount Vernon-Anacortes, WA",".",".",".","9","0.07","0.048",".",".",".",".",".",".",".","."
"34620","Muncie, IN",".",".",".",".","0.08","0.075",".",".",".","22","9.9",".",".","0.34"
"34700","Muscatine, IA",".",".",".",".",".",".","224","61","5","27","10.9","55","23","."
"34740","Muskegon, MI",".",".",".",".","0.11","0.091",".",".",".","24","8.8",".",".","."
"34900","Napa, CA","2.1","1.5","37","8","0.08","0.058",".",".",".",".",".","35","15","."
"34940","Naples-Immokalee-Marco Island, FL",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN","1.9","1.5",".",".","0.1","0.083",".",".",".",".",".","34","20","."
"35220","New Castle, IN",".",".",".",".",".",".",".",".",".","21","9.1",".",".","."
"35260","New Castle, PA","1.8","1.6",".",".","0.1","0.082",".",".",".",".",".","49","20","."
"35300","New Haven-Milford, CT","1.5","1.2","46","13","0.12","0.081","23","9","1","22","9.2","37","15","0.01"
"35380","New Orleans-Metairie, LA",".",".","46","8","0.1","0.077","217","54","6","19","9","63","24","."
"35620","New York-Newark-Jersey City, NY-NJ-PA","3.2","2.5","67","22","0.12","0.085","32","12","3","26","11.7","73","30","0.06"
"35660","Niles-Benton Harbor, MI",".",".",".",".","0.12","0.091",".",".",".","22","8.7",".",".","."
"35700","Nogales, AZ",".",".",".",".",".",".",".",".",".","26","9.6","72","37","."
"35840","North Port-Sarasota-Bradenton, FL",".",".",".",".","0.09","0.068",".",".",".",".",".","43","15","."
"35980","Norwich-New London, CT",".",".",".",".","0.12","0.087",".",".",".","20","7.6",".",".","."
"36100","Ocala, FL",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"36260","Ogden-Clearfield, UT","3.7","1.8","50","16","0.09","0.076","11","4","1","27","9","77","24","."
"36420","Oklahoma City, OK","1.2","0.6","60","9","0.1","0.081","5","2","0","19","9.8","73","25","."
"36500","Olympia-Tumwater, WA",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"36540","Omaha-Council Bluffs, NE-IA","2.6","2.3",".",".","0.09","0.077","73","25","2","29","11.7","181","52","0.2"
"36740","Orlando-Kissimmee-Sanford, FL","1.3","1.1","35","5","0.09","0.072","5","2","0",".",".","41","16","."
"36860","Ottawa-Peru, IL",".",".",".",".",".",".","6","2","0",".",".",".",".","."
"36980","Owensboro, KY",".",".","31","6","0.11","0.087","37","10","3","22","10.8",".",".","."
"37080","Oxford, NC",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"37100","Oxnard-Thousand Oaks-Ventura, CA",".",".","38","10","0.1","0.081",".",".",".","22","9.5","43","20","."
"37140","Paducah, KY-IL",".",".","36","6","0.12","0.087","24","6","1","19","10","57","20","."
"37220","Pahrump, NV",".",".",".",".",".",".",".",".",".",".",".","121","24","."
"37260","Palatka, FL",".",".",".",".",".",".","26","5","0",".",".","62","19","."
"37340","Palm Bay-Melbourne-Titusville, FL",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"37460","Panama City, FL",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"37620","Parkersburg-Vienna, WV",".",".",".",".","0.09","0.077","24","11","3","20","10.3",".",".","."
"37740","Payson, AZ",".",".",".",".","0.09","0.078","353","44","10",".",".","137","43","0.2"
"37860","Pensacola-Ferry Pass-Brent, FL",".",".",".",".","0.08","0.071","14","3","1",".",".",".",".","."
"37900","Peoria, IL","2.9","1.9",".",".","0.09","0.078","245","50","3",".",".",".",".","0.01"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","2.3","1.5","56","18","0.11","0.092","29","9","2","29","11.2","66","29","0.05"
"38060","Phoenix-Mesa-Scottsdale, AZ","4.5","2.5","65","26","0.1","0.083","9","4","2","29","15.6","504","101","."
"38300","Pittsburgh, PA","3.9","1.7","50","14","0.1","0.085","117","35","7","46","14.9","75","27","0.15"
"38340","Pittsfield, MA",".",".",".",".","0.08","0.073",".",".",".","20","8.5",".",".","."
"38420","Platteville, WI",".",".",".",".",".",".",".",".",".","22","9.1",".",".","."
"38540","Pocatello, ID",".",".",".",".",".",".","73","24","6","30","9.2","194","25","."
"38620","Ponca City, OK",".",".",".",".","0.09","0.078","40","13","3",".",".",".",".","."
"38660","Ponce, PR","7.8","1.8",".",".",".",".",".",".",".",".",".","96","35","."
"38820","Port Angeles, WA",".","0.2",".",".",".",".",".",".",".",".",".",".",".","."
"38860","Portland-South Portland, ME","1.9","1.4","43","10","0.1","0.077","19","5","1",".",".","47","20","."
"38900","Portland-Vancouver-Hillsboro, OR-WA","3.1","2.1","36","9","0.09","0.065","5","2","1","23","7.3","29","15","0.05"
"38940","Port St. Lucie, FL",".",".",".",".","0.08","0.062",".",".",".",".",".",".",".","."
"39020","Portsmouth, OH",".",".",".",".",".",".","23","5","1","20","9.9","34","18","."
"39140","Prescott, AZ",".",".",".",".","0.08","0.072",".",".",".","11","4.4","35","13","."
"39220","Price, UT",".",".","35","4","0.08","0.073",".",".",".",".",".",".",".","."
"39260","Prineville, OR",".",".",".",".",".",".",".",".",".","29","8.7",".",".","."
"39300","Providence-Warwick, RI-MA","1.5","1","40","10","0.11","0.082","65","20","2","20","7.8","32","14","."
"39340","Provo-Orem, UT","2.7","1.8","66","17","0.1","0.077",".",".",".","34","8.1","69","25","."
"39380","Pueblo, CO",".",".",".",".",".",".",".",".",".",".",".","50","21","."
"39500","Quincy, IL-MO",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"39540","Racine, WI",".",".",".",".","0.11","0.09",".",".",".",".",".",".",".","."
"39580","Raleigh, NC","1.8","1.3",".",".","0.09","0.075","13","3","1","22","9.4","29","14","0"
"39660","Rapid City, SD",".",".","42","8","0.08","0.069","10","2","0","19","6.3","104","34","."
"39740","Reading, PA","1.1","0.9","35","8","0.09","0.078",".",".",".","29","11.2","31","13","0.51"
"39780","Red Bluff, CA",".",".",".",".","0.09","0.077",".",".",".",".",".","44","20","."
"39820","Redding, CA",".",".",".",".","0.08","0.071",".",".",".","17","5.9","39","18","."
"39860","Red Wing, MN",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"39900","Reno, NV","2.8","2.3","53","14","0.09","0.072","6","2","0","26","9.1","194","30","."
"39980","Richmond, IN",".",".",".",".",".",".","22","8","3",".",".",".",".","."
"40060","Richmond, VA","2.2","1.8","51","10","0.11","0.078","21","5","1","21","8.9","29","14","."
"40080","Richmond-Berea, KY",".",".",".",".",".",".",".",".",".","18","8.8",".",".","0.25"
"40140","Riverside-San Bernardino-Ontario, CA","2.2","1.6","96","22","0.14","0.106","5","3","1","36","15.1","334","60","0.01"
"40180","Riverton, WY",".",".","9","2","0.08","0.066",".",".",".",".",".","79","18","."
"40220","Roanoke, VA","1.5","1.2","37","7","0.08","0.07","5","2","1","19","9.1","31","17","0.05"
"40340","Rochester, MN",".",".",".",".","0.08","0.069",".",".",".","19","7.8",".",".","."
"40380","Rochester, NY","1","0.7",".",".","0.09","0.075","21","5","1",".",".",".",".","."
"40420","Rockford, IL","1.8","1.1",".",".","0.08","0.074",".",".",".",".",".",".",".","0.03"
"40500","Rockland, ME",".",".",".",".","0.08","0.062",".",".",".",".",".",".",".","."
"40540","Rock Springs, WY","1.2","1","32","5","0.07","0.065","55","8","0","27","7","154","26","."
"40580","Rocky Mount, NC",".",".",".",".","0.08","0.071",".",".",".","18","7.9",".",".","."
"40660","Rome, GA",".",".",".",".",".",".","76","29","2","20","10.6","33","19","."
"40860","Rutland, VT","2.6","1.5","33","7",".",".","16","6","2","24","9",".",".","."
"40900","Sacramento--Roseville--Arden-Arcade, CA","2.6","2.1","51","12","0.12","0.097",".",".",".","35","9.2","58","24","."
"41060","St. Cloud, MN",".",".",".",".","0.07","0.064",".",".",".","20","8.4",".",".","0.01"
"41100","St. George, UT",".",".",".",".","0.09","0.075",".",".",".","12","6.6",".",".","."
"41140","St. Joseph, MO-KS",".",".",".",".","0.09","0.075",".",".",".",".",".","86","34","."
"41180","St. Louis, MO-IL","1.9","1.5","52","14","0.12","0.092","268","56","9","32","11.1","197","46","0.59"
"41260","St. Marys, PA",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"41400","Salem, OH",".",".",".",".",".",".","22","6","1",".",".","36","19","0.02"
"41420","Salem, OR",".",".",".",".","0.08","0.063",".",".",".",".",".",".",".","."
"41460","Salina, KS",".",".",".",".",".",".",".",".",".",".",".",".",".","0.21"
"41500","Salinas, CA","1.5","1.3","35","5","0.07","0.057",".",".",".","14","6","80","24","."
"41540","Salisbury, MD-DE",".",".",".",".","0.1","0.085",".",".",".","22","8.2",".",".","."
"41620","Salt Lake City, UT","3.6","1.8","54","16","0.1","0.08","20","5","1","33","8.9","81","29","0.05"
"41700","San Antonio-New Braunfels, TX",".",".","34","4","0.1","0.087",".",".",".","23","8.7","50","21","."
"41740","San Diego-Carlsbad, CA","4","2.1","72","20","0.1","0.08","1","1","0","24","11.1","48","24","0.01"
"41760","Sandpoint, ID",".",".",".",".",".",".",".",".",".",".",".","36","11","."
"41860","San Francisco-Oakland-Hayward, CA","3.2","2.4","66","15","0.1","0.072","15","6","2","22","9.5","46","16","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","2.4","1.9","52","13","0.09","0.072","13","3","1","32","9","56","19","."
"41980","San Juan-Carolina-Caguas, PR","13.7","4.4",".","20","0.09","0.045",".",".","2","18","7.7","97","27","0"
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA",".",".","40","7","0.09","0.08","5","1","0","30","9.6","161","34","."
"42100","Santa Cruz-Watsonville, CA",".",".",".",".","0.07","0.049",".",".",".","12","5.8",".",".","."
"42140","Santa Fe, NM",".",".",".",".","0.07","0.068",".",".",".","8","4.8","19","10","."
"42200","Santa Maria-Santa Barbara, CA","1.9","1","43","10","0.08","0.07","63","23","2","17","8.5","50","20","."
"42220","Santa Rosa, CA","2","1.3","36","9","0.07","0.058",".",".",".","19","8.2","30","12","."
"42300","Sault Ste. Marie, MI",".",".",".",".","0.09","0.078",".",".",".","17","6.3",".",".","."
"42340","Savannah, GA",".",".",".",".","0.08","0.063","78","35","3","24","10","27","16","."
"42420","Scottsbluff, NE",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"42540","Scranton--Wilkes-Barre--Hazleton, PA","1.2","0.8","36","9","0.08","0.074",".",".",".","20","8.3","34","15","."
"42660","Seattle-Tacoma-Bellevue, WA",".","0.7",".",".","0.1","0.071","19","5","1","28","9.7","27","11","0.06"
"42680","Sebastian-Vero Beach, FL",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"42700","Sebring, FL",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"42860","Seneca, SC",".",".",".",".",".","0.064",".",".",".",".",".",".",".","."
"42940","Sevierville, TN",".",".",".",".","0.08","0.069","5","2","0",".",".",".",".","."
"42980","Seymour, IN",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"43100","Sheboygan, WI",".",".",".",".","0.11","0.093",".",".",".",".",".",".",".","0.1"
"43260","Sheridan, WY",".",".",".",".",".",".",".",".",".",".",".","73","22","."
"43320","Show Low, AZ",".",".",".",".","0.08","0.073",".",".",".",".",".","53","17","."
"43340","Shreveport-Bossier City, LA",".",".",".",".","0.08","0.071",".",".",".","104","15.5","70","21","."
"43420","Sierra Vista-Douglas, AZ",".",".",".",".","0.08","0.074",".",".",".","12","6.7",".",".","."
"43500","Silver City, NM",".",".",".",".","0.07","0.063","1","0","0",".",".",".",".","."
"43580","Sioux City, IA-NE-SD","0.6","0.3","57","6","0.08","0.068","9","2","0","25","9.9","87","23","."
"43620","Sioux Falls, SD","1.5","0.8","37","6","0.08","0.072","6","2","0","21","8.7","72","20","."
"43700","Somerset, KY",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"43740","Somerset, PA",".",".",".",".","0.09","0.069",".",".",".",".",".",".",".","."
"43760","Sonora, CA",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"43780","South Bend-Mishawaka, IN-MI",".",".","36","9","0.12","0.084",".",".",".","30","12.8",".",".","."
"44060","Spokane-Spokane Valley, WA","2.7","1.9",".",".","0.08","0.063",".",".",".",".",".","108","21","."
"44100","Springfield, IL","1.4","0.9",".",".","0.08","0.076","15","3","1",".",".",".",".","."
"44140","Springfield, MA","2","1.5","40","14","0.1","0.076","14","6","2","21","9","28","14","0.01"
"44180","Springfield, MO",".",".",".",".","0.09","0.08","52","17","3","22","10.1","33","17","."
"44220","Springfield, OH",".",".",".",".","0.1","0.077","18","9","2","22","10.4",".",".","."
"44300","State College, PA",".",".","28","5","0.1","0.076",".",".",".","23","9.7",".",".","."
"44460","Steamboat Springs, CO",".",".",".",".",".",".",".",".",".",".",".","93","20","."
"44700","Stockton-Lodi, CA","2.5","1.5","52","14","0.11","0.085",".",".",".","34","12.4","125","25","."
"44900","Summerville, GA",".",".",".",".","0.08","0.067",".",".",".",".",".","21","13","."
"45060","Syracuse, NY","1.7","1",".",".","0.08","0.074","7","2","1","16","7.2",".",".","."
"45140","Tahlequah, OK",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"45180","Talladega-Sylacauga, AL",".",".",".",".",".",".",".",".",".","21","10.3",".",".","."
"45220","Tallahassee, FL",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"45300","Tampa-St. Petersburg-Clearwater, FL","2.5","1.1","34","5","0.1","0.074","110","69","1",".",".","55","23","0.98"
"45460","Terre Haute, IN",".",".",".",".","0.09","0.075","128","32","5","26","11.6","36","19","."
"45500","Texarkana, TX-AR",".",".",".",".",".",".",".",".",".","19","10.5",".",".","."
"45780","Toledo, OH",".",".",".",".","0.1","0.083",".",".",".","25","10.1",".",".","0.08"
"45820","Topeka, KS",".",".",".",".","0.09","0.079",".",".",".","18","8.6","47","20","."
"45860","Torrington, CT","1.4","0.4","19","2","0.1","0.073","6","3","0","15","5.5","21","8","."
"45900","Traverse City, MI",".",".",".",".","0.09","0.083",".",".",".",".",".",".",".","."
"45940","Trenton, NJ",".",".",".",".","0.09","0.081",".",".",".","21","8.8",".",".","."
"45980","Troy, AL",".",".",".",".",".",".",".",".",".",".",".",".",".","1.3"
"46020","Truckee-Grass Valley, CA",".",".",".",".","0.09","0.078",".",".",".","13","5.5",".",".","."
"46060","Tucson, AZ","2.3","1.2","47","13","0.08","0.071","4","1","0","13","5.9","228","42","."
"46140","Tulsa, OK","1.8","1.2","42","9","0.11","0.085","55","25","4","20","9.7",".",".","0.01"
"46180","Tupelo, MS",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"46220","Tuscaloosa, AL",".",".",".",".","0.07","0.058",".",".",".","19","9.4",".",".","."
"46340","Tyler, TX",".",".","19","3","0.09","0.076",".",".",".",".",".",".",".","."
"46380","Ukiah, CA",".",".",".",".","0.07","0.057",".",".",".","19","7.2","39","13","."
"46520","Urban Honolulu, HI","1.3","1.1","19","3","0.05","0.046","16","5","2","15","7.1","36","19","0"
"46540","Utica-Rome, NY",".",".",".",".","0.08","0.069","3","2","1",".",".",".",".","."
"46700","Vallejo-Fairfield, CA","2.6","2.1","41","9","0.09","0.07","4","2","1","21","9","25","11","."
"46860","Vernal, UT","3.8","1.5","26","7","0.09","0.075","2","1","0","20","5.2","145","15","."
"47020","Victoria, TX",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"47180","Vincennes, IN",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"47220","Vineland-Bridgeton, NJ",".",".",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"47240","Vineyard Haven, MA",".",".",".",".","0.11","0.082",".",".",".",".",".",".",".","."
"47260","Virginia Beach-Norfolk-Newport News, VA-NC","1.5","1","41","8","0.1","0.074","56","9","1","23","8.3","32","13","."
"47300","Visalia-Porterville, CA",".",".","53","12","0.11","0.095",".",".",".","54","14.8","72","37","."
"47340","Wabash, IN",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"47380","Waco, TX","0.8","0.3","26","3","0.09","0.073","7","2","0",".",".",".",".","."
"47500","Walterboro, SC",".",".",".",".","0.06","0.057",".",".",".",".",".",".",".","."
"47580","Warner Robins, GA",".",".",".",".",".",".",".",".",".","19","9.5",".",".","."
"47780","Washington, IN",".",".",".",".",".",".","78","17","2",".",".",".",".","."
"47820","Washington, NC",".",".",".",".",".",".","25","4","1",".",".",".",".","."
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","2.9","2.5","51","17","0.11","0.09","12","5","2","28","11.6","37","17","0"
"47920","Washington Court House, OH",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"47940","Waterloo-Cedar Falls, IA",".",".",".",".","0.08","0.068",".",".",".","23","9.9","68","24","."
"47980","Watertown, SD",".",".",".",".",".",".",".",".",".","22","11","106","22","."
"48020","Watertown-Fort Atkinson, WI",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"48060","Watertown-Fort Drum, NY",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"48140","Wausau, WI",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"48260","Weirton-Steubenville, WV-OH","1.5","1",".",".","0.09","0.077","117","41","6","27","11.8","47","26","."
"48540","Wheeling, WV-OH",".",".",".",".","0.09","0.074","55","19","7","24","11.8",".",".","."
"48580","Whitewater-Elkhorn, WI",".",".",".",".","0.1","0.077",".",".",".",".",".",".",".","."
"48620","Wichita, KS","7","5.3","85","10","0.11","0.081",".",".",".","19","9.3","94","26","."
"48700","Williamsport, PA",".",".",".",".","0.08","0.071",".",".",".",".",".","27","15","."
"48780","Williston, ND",".",".",".",".",".",".","161","37","3",".",".",".",".","."
"48900","Wilmington, NC",".",".",".",".","0.09","0.064","47","8","1","16","6.6",".",".","."
"48940","Wilmington, OH",".",".",".",".","0.11","0.086",".",".",".",".",".",".",".","."
"49020","Winchester, VA-WV",".",".",".",".","0.08","0.07",".",".",".","23","9.8","28","16","."
"49180","Winston-Salem, NC","1.8","1.2","44","9","0.1","0.079","11","2","0","20","10.4","30","13","."
"49340","Worcester, MA-CT","2.3","1.7","45","13","0.09","0.075","9","6","3","21","8.8","38","18","."
"49420","Yakima, WA",".",".",".",".",".",".",".",".",".","31","10.4","54","18","."
"49620","York-Hanover, PA","2.4","1.2","44","12","0.09","0.079","19","7","1","28","12.1","45","17","."
"49660","Youngstown-Warren-Boardman, OH-PA",".",".",".",".","0.1","0.087","43","13","2","23","10.9","37","20","0.01"
"49700","Yuba City, CA",".",".","46","10","0.09","0.077",".",".",".","24","6.9","42","19","."
"49740","Yuma, AZ",".",".",".",".","0.09","0.08",".",".",".","16","8.5","240","43","."
