"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"31540","Madison, WI","3","1.7",".",".","0.09","0.078",".",".",".","37","13.3","62","22","."
"31700","Manchester-Nashua, NH","6.5","4",".",".","0.11","0.091","37","15","3","28","10.8","43","17","."
"31820","Manitowoc, WI",".",".",".",".","0.11","0.097",".",".",".","28","10.1",".",".","."
"31930","Marietta, OH",".",".",".",".","0.11","0.085",".",".",".",".",".","85","28","."
"32000","Marion, NC",".",".",".",".",".",".",".",".",".","36","15","43","21","."
"32380","Mason City, IA",".",".",".",".",".",".","75","18","0","31","11.2","134","35","."
"32460","Mayfield, KY",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"32540","McAlester, OK",".",".",".",".",".",".",".",".",".","28","11.8",".",".","."
"32580","McAllen-Edinburg-Mission, TX",".",".",".",".","0.09","0.074",".",".",".","21","10.6","39","20","."
"32780","Medford, OR","47.2","15.2",".",".","0.08","0.064",".",".",".","33","10.6","79","27","."
"32820","Memphis, TN-MS-AR","6.6","4.8","71","25","0.12","0.092","87","42","6","37","15.1","59","25","."
"32900","Merced, CA",".",".",".",".","0.11","0.096",".",".",".",".",".","100","38","."
"32940","Meridian, MS",".",".",".",".","0.09","0.076",".",".",".","32","13.4",".",".","."
"33060","Miami, OK","0.7","0.3","42","10","0.09","0.081","10","8","1","24","11.1","54","24","."
"33100","Miami-Fort Lauderdale-West Palm Beach, FL","7.3","4.2","61","17","0.11","0.076","10","4","2","23","10","54","26","."
"33140","Michigan City-La Porte, IN",".",".",".",".","0.11","0.09","37","14","4","36","14.2",".",".","."
"33180","Middlesborough, KY","2","1.1",".",".","0.09","0.077",".",".",".","37","15.9","50","24","."
"33340","Milwaukee-Waukesha-West Allis, WI","4.2","2.7","57","16","0.12","0.102","77","18","3","42","14.1","49","22","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","11.1","5.1","56","21","0.11","0.078","50","16","2","35","13","75","35","."
"33540","Missoula, MT","6.6","3.9",".",".","0.06","0.057",".",".",".","44","10.5","72","22","."
"33660","Mobile, AL",".",".",".",".","0.1","0.076",".",".",".","27","13.3","112","43","."
"33700","Modesto, CA","7","4.8","71","18","0.11","0.094",".",".",".","69","15.6","124","39","."
"33740","Monroe, LA",".",".",".",".","0.09","0.077","12","3","1","27","11.9",".",".","."
"33780","Monroe, MI",".",".",".",".",".",".",".",".",".","39","15.3",".",".","."
"33860","Montgomery, AL",".",".",".",".","0.09","0.077",".",".",".","29","14.8","50","23","."
"33980","Morehead City, NC",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"34020","Morgan City, LA",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"34060","Morgantown, WV",".",".",".",".","0.09","0.076","197","61","10","37","14.9","50","24","."
"34100","Morristown, TN",".",".",".","4","0.1","0.091",".",".",".",".",".",".",".","."
"34300","Mountain Home, ID",".",".",".",".","0.08",".",".",".",".",".",".",".",".","."
"34500","Mount Vernon, IL",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"34540","Mount Vernon, OH",".",".",".",".","0.1","0.087",".",".",".",".",".",".",".","."
"34580","Mount Vernon-Anacortes, WA",".",".",".",".","0.06","0.048",".",".",".","18","6.8",".",".","."
"34620","Muncie, IN",".",".",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"34700","Muscatine, IA",".",".",".",".",".",".","120","34","4","40","13.2","98","27","."
"34740","Muskegon, MI",".",".",".",".","0.12","0.095",".",".",".","35","12.6",".",".","."
"34780","Muskogee, OK",".",".","38","8",".",".","84","20","3","28","12.4","113","44","."
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",".",".",".",".",".",".",".",".",".","28","11.6",".",".","."
"34900","Napa, CA","5.2","2.6","47","13","0.08","0.06",".",".",".",".",".","55","24","."
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN","7.1","5.8","55","18","0.11","0.086","121","35","5","35","15.2","58","30","."
"35020","Natchez, MS-LA",".",".",".",".","0.09","0.075",".",".",".","28","11.1",".",".","."
"35220","New Castle, IN",".",".",".",".",".",".",".",".",".","31","13.6",".",".","."
"35260","New Castle, PA","3","2","48","17","0.1","0.078","138","41","11",".",".","83","31","."
"35300","New Haven-Milford, CT","3.5","2.5","77","27","0.15","0.101","61","37","7","41","16.9","95","37","."
"35380","New Orleans-Metairie, LA","5.4","3.6","63","20","0.11","0.084","141","27","5","28","13.2","50","25","."
"35420","New Philadelphia-Dover, OH",".",".",".",".",".",".","88","30","5",".",".",".",".","."
"35620","New York-Newark-Jersey City, NY-NJ-PA","8.6","4.8","100","40","0.14","0.108","71","46","12","42","18","71","32","."
"35660","Niles-Benton Harbor, MI",".",".",".",".","0.12","0.088",".",".",".","32","13.2",".",".","."
"35700","Nogales, AZ",".",".",".",".",".",".",".",".",".","26","11.4","112","47","."
"35840","North Port-Sarasota-Bradenton, FL","4.5","3.4","35","5","0.11","0.086","62","16","2","28","10","52","23","."
"35980","Norwich-New London, CT",".",".",".",".","0.11","0.09",".",".",".",".",".","41","15","."
"36100","Ocala, FL",".",".",".",".","0.09","0.074",".",".",".","23","10.4",".",".","."
"36260","Ogden-Clearfield, UT","14","4.9","74","19","0.11","0.081","24","11","2","54","10.4",".",".","."
"36300","Ogdensburg-Massena, NY",".",".",".",".",".",".",".",".",".","34","8.4",".",".","."
"36420","Oklahoma City, OK","5.6","4","55","13","0.1","0.082","7","4","2","33","11","48","24","."
"36500","Olympia-Tumwater, WA","7.4","4.6",".",".","0.07","0.059",".",".",".","36","9.6","41","15","."
"36540","Omaha-Council Bluffs, NE-IA","12","3.8",".",".","0.09","0.078",".",".",".","25","11.1","89","46","."
"36740","Orlando-Kissimmee-Sanford, FL","3.8","2.1","54","12","0.11","0.079","29","8","1","28","10.8","57","26","."
"36780","Oshkosh-Neenah, WI",".",".",".",".","0.1","0.087",".",".",".","35","10.6",".",".","."
"36830","Othello, WA",".",".",".",".",".",".",".",".",".","14","6.5",".",".","."
"36860","Ottawa-Peru, IL",".",".",".",".",".",".",".",".",".",".",".","107","23","."
"36980","Owensboro, KY","1.7","0.5","44","10","0.09","0.078","83","29","5","32","15.2","52","21","."
"37080","Oxford, NC","1.1","0.7",".",".","0.11","0.094",".",".",".",".",".",".",".","."
"37100","Oxnard-Thousand Oaks-Ventura, CA","4.3","2.7","63","19","0.13","0.101","14","9",".","40","14.9","62","31","."
"37140","Paducah, KY-IL","2.5","1.7","51","11","0.1","0.084","50","16","3","28","14.1","58","20","."
"37260","Palatka, FL",".",".",".",".",".",".","60","12","1",".",".","45","25","."
"37340","Palm Bay-Melbourne-Titusville, FL",".",".",".",".","0.09","0.084",".",".",".","20","8.6","55","18","."
"37460","Panama City, FL",".",".",".",".","0.1","0.082",".",".",".",".",".","37","22","."
"37620","Parkersburg-Vienna, WV",".",".",".",".","0.1","0.084","163","35","9","42","17.4","53","22","."
"37740","Payson, AZ",".",".",".",".",".",".","267","46","9",".",".","48","22","."
"37860","Pensacola-Ferry Pass-Brent, FL",".",".","47","9","0.1","0.082","151","29","4","22","11.4",".",".","."
"37900","Peoria, IL","5.5","3.5",".",".","0.08","0.08","276","77","6","36","13.9","51","22","."
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","7.7","4.7","77","30","0.13","0.105","77","33","7","48","17.5","66","27","."
"38060","Phoenix-Mesa-Scottsdale, AZ","9.6","6.6","86","37","0.11","0.086","15","9","3","35","10.9","275","93","."
"38100","Picayune, MS",".",".",".",".",".",".",".",".",".","25","11.7",".",".","."
"38300","Pittsburgh, PA","4.2","3.4","70","21","0.12","0.098","294","72","13","64","23.1","133","40","."
"38340","Pittsfield, MA",".",".",".",".","0.11","0.092",".",".",".",".",".",".",".","."
"38420","Platteville, WI",".",".",".",".",".",".",".",".",".","31","11.9",".",".","."
"38540","Pocatello, ID",".",".",".",".",".",".","91","37","7","41","15","196","38","."
"38620","Ponca City, OK","1.7","0.8","35","8","0.1","0.081","42","18","4","24","11.1","50","24","."
"38660","Ponce, PR",".",".",".",".",".",".",".",".",".","17","7.6",".",".","."
"38820","Port Angeles, WA",".",".",".",".","0.05","0.045","24","5","1",".",".",".",".","."
"38860","Portland-South Portland, ME","0.9","0.8",".","9","0.12","0.097","36","18","4",".",".","59","25","."
"38900","Portland-Vancouver-Hillsboro, OR-WA","16","9.9",".",".","0.09","0.069",".",".",".","31","9.5","44","19","."
"38940","Port St. Lucie, FL",".",".",".","9","0.1","0.075",".",".",".","21","9","41","20","."
"39020","Portsmouth, OH",".",".",".",".",".",".","74","29","7","49","20.3","52","24","."
"39060","Pottsville, PA","2","0.9",".",".",".",".","51","36","7",".",".",".",".","."
"39140","Prescott, AZ",".",".",".",".","0.08","0.075",".",".",".",".",".","27","16","."
"39300","Providence-Warwick, RI-MA","9","3.8","59","20","0.14","0.101","87","32","7","38","14.3","33","11","."
"39340","Provo-Orem, UT","9.4","4.8","63","24","0.09","0.076",".",".",".","61","11.8","101","34","."
"39380","Pueblo, CO",".",".",".",".",".",".",".",".",".","19","8.5",".",".","."
"39420","Pullman, WA",".",".",".",".",".",".",".",".",".","12","5.3",".",".","."
"39500","Quincy, IL-MO",".",".",".",".","0.09","0.078","118","23","3","28","12.2",".",".","."
"39540","Racine, WI","4.4","2.1",".",".","0.12","0.092",".",".",".",".",".",".",".","."
"39580","Raleigh, NC","5.4","3.5",".",".","0.11","0.089",".",".",".","37","14.3","43","22","."
"39660","Rapid City, SD",".",".",".",".",".",".",".",".",".","22","9.1","129","37","."
"39740","Reading, PA","3.8","2.2","60","20","0.13","0.099","101","25","7","43","16.5","66","24","."
"39780","Red Bluff, CA",".",".",".",".","0.09","0.078",".",".",".",".",".","67","26","."
"39820","Redding, CA",".",".",".",".","0.08","0.073",".",".",".","29","9.2","49","23","."
"39900","Reno, NV","7.1","5.2","39","7","0.09","0.075",".",".",".","47","10.6","108","44","."
"39980","Richmond, IN",".",".",".",".",".",".","107","28","6",".",".","36","18","."
"40060","Richmond, VA","4.9","3.1","63","21","0.12","0.091","80","19","5","34","14.7","42","20","."
"40080","Richmond-Berea, KY",".",".",".",".",".",".",".",".",".","30","14.2","42","20","."
"40140","Riverside-San Bernardino-Ontario, CA","5.7","3.6","154","37","0.17","0.133","13","8","2","74","31","245","63","."
"40220","Roanoke, VA","4.5","3.4","51","14","0.1","0.089","18","9","3","34","15.1","52","27","."
"40260","Roanoke Rapids, NC",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"40380","Rochester, NY","4.3","1.8",".",".","0.1","0.086","80","30","8","39","11.8",".",".","."
"40420","Rockford, IL","4.9","2.9",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"40500","Rockland, ME",".",".",".",".","0.11","0.091",".",".",".",".",".","56","16","."
"40540","Rock Springs, WY",".",".",".",".",".",".",".",".",".",".",".","101","26","."
"40580","Rocky Mount, NC",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"40660","Rome, GA",".",".",".",".",".",".","68","13","3",".",".","63","20","."
"40740","Roswell, NM",".",".",".",".",".",".",".",".",".","19","6.7","34","18","."
"40860","Rutland, VT","4.1","2.2","48","13",".",".","43","24","5","33","11.9","47","18","."
"40900","Sacramento--Roseville--Arden-Arcade, CA","14.8","5","67","19","0.13","0.105","21","10","2","49","11.9","77","27","."
"40940","Safford, AZ",".",".",".",".",".",".",".",".",".",".",".","38","22","."
"40980","Saginaw, MI",".",".",".",".",".",".",".",".",".","35","11.5",".",".","."
"41060","St. Cloud, MN","4.7","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"41140","St. Joseph, MO-KS",".",".",".",".",".",".","53","18","3","29","12.9","90","35","."
"41180","St. Louis, MO-IL","8.1","4.5","64","25","0.12","0.088","228","59","7","43","19.7","141","47","."
"41260","St. Marys, PA",".",".",".",".","0.1","0.086",".",".",".",".",".",".",".","."
"41420","Salem, OR","7.4","5.1",".",".","0.08","0.057",".",".",".","33","8.2",".",".","."
"41500","Salinas, CA","2.6","1.4","35","7","0.08","0.063",".",".",".","22","8.7","59","29","."
"41540","Salisbury, MD-DE",".",".",".",".","0.11","0.093",".",".",".","42","14.4","24","13","."
"41620","Salt Lake City, UT","7.1","4.1","79","27","0.12","0.084","51","13","4","68","14.1","156","44","."
"41700","San Antonio-New Braunfels, TX","6","2.7","61","19","0.09","0.081",".",".",".",".",".","40","19","."
"41740","San Diego-Carlsbad, CA","8.4","4.7","104","22","0.12","0.096","43","11","4","44","17.7","107","48","."
"41760","Sandpoint, ID",".",".",".",".",".",".",".",".",".",".",".","49","23","."
"41860","San Francisco-Oakland-Hayward, CA","6.9","3.9","59","19","0.12","0.081","32","10","3","68","12.9","85","26","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","7.4","5","74","24","0.12","0.079",".",".",".","56","12.8","70","28","."
"41980","San Juan-Carolina-Caguas, PR","7.3","4.6","25","8","0.1","0.042","66","15","3","18","9.8","106","36","."
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","3.2","1.9","47","12","0.09","0.073","110","28","5","51","10.1","96","29","."
"42100","Santa Cruz-Watsonville, CA","1.6","0.9","26","5","0.08","0.064","25","6","1","23","9.1","62","29","."
"42140","Santa Fe, NM","5.1","2.1",".",".",".",".",".",".",".","10","4.7","28","12","."
"42200","Santa Maria-Santa Barbara, CA","5.3","1.9","42","10","0.1","0.083","8","3","1","23","10.4","56","27","."
"42220","Santa Rosa, CA","4.3","2.3","46","13","0.09","0.065",".",".",".","41","10.8","63","21","."
"42340","Savannah, GA",".",".",".",".","0.09","0.067",".",".",".","32","15.2","68","24","."
"42460","Scottsboro, AL",".",".",".",".",".",".","102","18","4",".",".",".",".","."
"42540","Scranton--Wilkes-Barre--Hazleton, PA","2.9","2.3","58","15","0.1","0.088","49","31","8","37","13.7","65","19","."
"42620","Searcy, AR",".",".",".",".",".",".",".",".",".","28","13",".",".","."
"42660","Seattle-Tacoma-Bellevue, WA","8.8","6.5","64","22","0.09","0.071","33","13","4","42","11.4","53","20","."
"42860","Seneca, SC",".",".",".",".","0.09","0.079","16","8","2","30","11.2",".",".","."
"42940","Sevierville, TN",".",".",".",".","0.11","0.088",".",".",".",".",".",".",".","."
"42980","Seymour, IN",".",".",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"43100","Sheboygan, WI",".",".",".",".","0.12","0.102",".",".",".",".",".",".",".","."
"43260","Sheridan, WY",".",".",".",".",".",".",".",".",".","40","11","102","31","."
"43340","Shreveport-Bossier City, LA",".",".",".",".","0.11","0.084","16","4","1","28","13.4","40","22","."
"43420","Sierra Vista-Douglas, AZ",".",".",".",".","0.07","0.067",".",".",".",".",".","66","20","."
"43500","Silver City, NM",".",".",".",".",".",".","126","33","3",".",".","52","17","."
"43580","Sioux City, IA-NE-SD",".",".",".",".",".",".",".",".",".","25","10.5","70","28","."
"43620","Sioux Falls, SD",".",".",".",".","0.09","0.066",".",".",".","22","10.4","95","24","."
"43700","Somerset, KY",".",".",".",".","0.09","0.077",".",".",".",".",".","45","20","."
"43740","Somerset, PA",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"43760","Sonora, CA","2.8","1.5",".",".","0.11","0.085",".",".",".",".",".",".",".","."
"43780","South Bend-Mishawaka, IN-MI",".",".","49","15","0.11","0.089",".",".",".","37","14.5","37","17","."
"43900","Spartanburg, SC",".",".",".",".","0.11","0.09",".",".",".","32","14.3",".",".","."
"44060","Spokane-Spokane Valley, WA","7.6","5.2",".",".","0.08","0.071",".",".",".","28","10.1","153","37","."
"44100","Springfield, IL","4","2.8",".",".","0.1","0.073","114","28","3","33","13.2",".",".","."
"44140","Springfield, MA","4.9","3","68","23","0.13","0.093","47","22","5",".",".","35","12","."
"44180","Springfield, MO","6","4.3","53","12","0.09","0.072","100","40","4","29","12.2","40","20","."
"44220","Springfield, OH",".",".",".",".","0.1","0.083","44","17","4","37","14.8",".",".","."
"44300","State College, PA",".",".",".",".","0.1","0.088",".",".",".","41","13.7",".",".","."
"44460","Steamboat Springs, CO",".",".",".",".",".",".",".",".",".","18","7.9","79","23","."
"44660","Stillwater, OK",".",".",".",".",".",".",".",".",".","24","9.4",".",".","."
"44700","Stockton-Lodi, CA","7","3.6","68","19","0.11","0.083",".",".",".","58","13.9","111","35","."
"44900","Summerville, GA",".",".",".",".",".",".",".",".",".",".",".","38","15","."
"45060","Syracuse, NY","3.8","2.2",".",".","0.1","0.085","19","10","3","38","11.5",".",".","."
"45140","Tahlequah, OK","1.5","0.5",".","9","0.09","0.075","15","3","0","24","11.6","54","22","."
"45180","Talladega-Sylacauga, AL",".",".",".",".",".",".",".",".",".","31","14.6","44","22","."
"45220","Tallahassee, FL",".",".",".",".","0.09","0.077",".",".",".","31","12.5",".",".","."
"45300","Tampa-St. Petersburg-Clearwater, FL","5.1","3","51","11","0.12","0.085","214","46","6","28","11.8","103","30","."
"45460","Terre Haute, IN",".",".",".",".","0.1","0.083","204","58","10","38","15.2","52","23","."
"45500","Texarkana, TX-AR",".",".",".",".",".",".",".",".",".","30","15.1",".",".","."
"45520","The Dalles, OR",".",".",".",".",".",".",".",".",".","21","7.5",".",".","."
"45660","Tiffin, OH",".",".",".",".",".",".",".",".",".",".",".","60","20","."
"45780","Toledo, OH",".",".",".",".","0.11","0.092","72","20","6","37","15.7","74","23","."
"45820","Topeka, KS",".",".",".",".",".",".",".",".",".","23","10.7","39","21","."
"45860","Torrington, CT",".",".",".",".",".",".",".",".",".",".",".","36","15","."
"45900","Traverse City, MI",".",".",".",".","0.12","0.091",".",".",".","33","9.3",".",".","."
"45940","Trenton, NJ",".",".","53","17","0.13","0.104",".",".",".",".",".","53","23","."
"45980","Troy, AL",".",".",".",".",".",".",".",".",".",".",".","40","21","."
"46020","Truckee-Grass Valley, CA",".",".",".",".","0.11","0.095",".",".",".","26","9.4","54","18","."
"46060","Tucson, AZ","5.7","2.9","53","17","0.08","0.069","8","3","1",".",".","115","34","."
"46140","Tulsa, OK","7.5","4.1","46","15","0.11","0.084","96","28","7","33","13","166","33","."
"46180","Tupelo, MS",".",".",".",".","0.09","0.081",".",".",".","27","12.8","35","17","."
"46220","Tuscaloosa, AL",".",".",".",".","0.11","0.081",".",".",".",".",".",".",".","."
"46300","Twin Falls, ID",".",".",".",".",".",".",".",".",".","21","6.9","55","26","."
"46340","Tyler, TX",".",".","30","5","0.1","0.082",".",".",".",".",".",".",".","."
"46380","Ukiah, CA","3.9","2.3","36","10","0.07","0.052",".",".",".","27","8.1","56","24","."
"46460","Union City, TN-KY",".",".",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"46520","Urban Honolulu, HI","4.1","1.9","26","5","0.05","0.042","31","8","2","11","4.5","104","19","."
"46540","Utica-Rome, NY",".",".",".",".","0.1","0.084","13","7","1","35","11.7","44","10","."
"46700","Vallejo-Fairfield, CA","5.5","4.1","45","13","0.1","0.071","12","4","1","56","12.5","70","20","."
"46980","Vicksburg, MS",".",".",".",".","0.09","0.077",".",".",".","35","12.9",".",".","."
"47020","Victoria, TX",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"47180","Vincennes, IN",".",".",".",".","0.09","0.08",".",".",".","33","13.4",".",".","."
"47220","Vineland-Bridgeton, NJ",".",".",".",".","0.13","0.101","37","21","4",".",".",".",".","."
"47260","Virginia Beach-Norfolk-Newport News, VA-NC","7.2","4.2","57","18","0.1","0.085","74","23","6","31","13.6","39","20","."
"47300","Visalia-Porterville, CA","5.7","3.2","66","18","0.13","0.099",".",".",".",".",".","122","52","."
"47340","Wabash, IN",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"47460","Walla Walla, WA",".",".",".",".",".",".",".",".",".",".",".","99","29","."
"47500","Walterboro, SC",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"47620","Warren, PA",".",".",".",".",".",".","241","87","16",".",".",".",".","."
"47780","Washington, IN",".",".",".",".",".",".","119","30","7",".",".","46","20","."
"47820","Washington, NC",".",".",".",".",".",".","90","26","3",".",".",".",".","."
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","6.3","4.7","76","24","0.13","0.101","86","26","7","45","17.1","44","19","."
"47920","Washington Court House, OH",".",".",".",".","0.1","0.077",".",".",".",".",".",".",".","."
"47940","Waterloo-Cedar Falls, IA",".",".",".",".","0.08","0.069",".",".",".","30","11.8","84","27","."
"48020","Watertown-Fort Atkinson, WI",".",".",".",".","0.1","0.086",".",".",".","38","11.9",".",".","."
"48060","Watertown-Fort Drum, NY",".",".",".",".","0.12","0.102",".",".",".",".",".",".",".","."
"48140","Wausau, WI",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"48220","Weatherford, OK",".",".",".",".",".",".",".",".",".","22","8.4","41","22","."
"48260","Weirton-Steubenville, WV-OH","27.2","9.3",".",".","0.1","0.086","214","57","14","47","18.9","102","31","."
"48540","Wheeling, WV-OH","3.3","1.9",".",".","0.1","0.088","214","51","12","39","16","49","25","."
"48580","Whitewater-Elkhorn, WI",".",".",".",".","0.1","0.088",".",".",".",".",".",".",".","."
"48620","Wichita, KS","6.3","4.1",".","5","0.1","0.084","20","2","0","26","11.6","78","26","."
"48700","Williamsport, PA",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"48780","Williston, ND",".",".",".",".",".",".","69","20","2",".",".",".",".","."
"48900","Wilmington, NC","5.8","3.4",".",".","0.09","0.078","141","39","6","25","11.5","31","16","."
"48940","Wilmington, OH",".",".",".",".","0.12","0.093",".",".",".",".",".",".",".","."
"49020","Winchester, VA-WV",".",".",".",".","0.1","0.086",".",".",".",".",".",".",".","."
"49180","Winston-Salem, NC","6.1","4","59","16","0.12","0.096","73","16","5","41","15.7","67","24","."
"49340","Worcester, MA-CT","5.9","2.6","64","20","0.14","0.106","40","22","5",".",".","41","18","."
"49420","Yakima, WA","5.1","3.2",".",".",".",".",".",".",".","38","10.5","63","27","."
"49620","York-Hanover, PA","3.8","2.2","66","20","0.1","0.087","48","19","6","41","16.6","73","24","."
"49660","Youngstown-Warren-Boardman, OH-PA",".",".",".",".","0.11","0.094","97","33","6","46","16.4","64","24","."
"49700","Yuba City, CA","8.6","3.4",".","14","0.11","0.084",".",".",".","54","11.9","67","30","."
"49740","Yuma, AZ",".",".",".",".","0.09","0.068",".",".",".",".",".",".",".","."
