"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"32580","McAllen-Edinburg-Mission, TX",".",".",".",".","0.09","0.07",".",".",".","22","10.2",".",".","."
"32780","Medford, OR","6.1","4",".",".","0.09","0.069",".",".",".","35","10.8","49","23","."
"32820","Memphis, TN-MS-AR","8","4",".","2","0.11","0.08","84","32","6","30","12.9","47","26","."
"32900","Merced, CA",".",".","46","11","0.11","0.096",".",".",".","43","15.2","54","28","."
"32940","Meridian, MS",".",".",".",".","0.08","0.069",".",".",".","28","12.9",".",".","."
"33060","Miami, OK","1","0.5","33","7","0.1","0.078","11","3","1","34","11.2","67","23","."
"33100","Miami-Fort Lauderdale-West Palm Beach, FL","9.1","5.3","59","13","0.09","0.067","90","18","1","21","8.4","51","26","."
"33140","Michigan City-La Porte, IN",".",".",".",".","0.09","0.07","31","16","2","32","12.1",".",".","."
"33180","Middlesborough, KY",".",".",".",".","0.08","0.069",".",".",".","30","13.4","38","21","."
"33340","Milwaukee-Waukesha-West Allis, WI","4.9","3","54","17","0.1","0.073","41","12","3","41","12.9","58","26","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","5.3","3.2","49","11","0.08","0.064","109","60","3","35","10.8","90","31","."
"33540","Missoula, MT","3.6","2.9",".",".",".",".",".",".",".","53","11.4","54","21","."
"33660","Mobile, AL",".",".",".",".","0.1","0.077","25","7","1","36","14.6","116","45","."
"33700","Modesto, CA","4.4","2.9","57","15","0.1","0.087",".",".",".","45","13.6","65","30","."
"33740","Monroe, LA",".",".",".",".","0.08","0.073","19","9","3","22","10.4",".",".","."
"33780","Monroe, MI",".",".",".",".",".",".",".",".",".","35","13",".",".","."
"33860","Montgomery, AL",".",".",".",".","0.09","0.072",".",".",".","36","14.1","49","21","."
"33980","Morehead City, NC",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"34020","Morgan City, LA",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"34060","Morgantown, WV",".",".",".",".","0.08","0.066","209","44","8","34","13.8","50","24","."
"34100","Morristown, TN",".",".",".",".","0.1","0.078",".",".",".",".",".",".",".","."
"34300","Mountain Home, ID",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"34500","Mount Vernon, IL",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"34540","Mount Vernon, OH",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"34580","Mount Vernon-Anacortes, WA",".",".","27","7","0.07","0.052",".",".",".",".",".",".",".","."
"34620","Muncie, IN",".",".",".",".","0.09","0.07",".",".",".","27","12.3",".",".","."
"34700","Muscatine, IA",".",".",".",".",".",".","147","52","7","38","11.8","103","25","."
"34740","Muskegon, MI",".",".",".",".","0.09","0.07",".",".",".","33","10.2",".",".","."
"34780","Muskogee, OK",".",".",".",".",".",".","85","16","2","27","11.2","72","23","."
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",".",".",".",".",".",".",".",".",".","30","12.1",".",".","."
"34900","Napa, CA","3","2","41","11","0.09","0.065",".",".",".",".",".","40","20","."
"34940","Naples-Immokalee-Marco Island, FL",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN","5","3.8","49","16","0.1","0.078","48","14","3","30","13.1","45","25","."
"35020","Natchez, MS-LA",".",".",".",".","0.09","0.072",".",".",".","24","10.7",".",".","."
"35220","New Castle, IN",".",".",".",".",".",".",".",".",".","27","11.9",".",".","."
"35260","New Castle, PA","5","1.9","46","16","0.08","0.068","91","35","7",".",".","65","26","."
"35300","New Haven-Milford, CT","2.8","2",".","20","0.1","0.077","35","17","3","36","12.8","110","40","."
"35380","New Orleans-Metairie, LA","5.2","3.4","54","16","0.1","0.083","161","44","3","29","12","72","24","."
"35420","New Philadelphia-Dover, OH",".",".",".",".",".",".","86","30","7",".",".",".",".","."
"35620","New York-Newark-Jersey City, NY-NJ-PA","5.4","3.3","81","30","0.11","0.088","69","35","10","45","15.6","54","27","."
"35660","Niles-Benton Harbor, MI",".",".",".",".","0.09","0.073",".",".",".","29","10.2",".",".","."
"35700","Nogales, AZ",".",".",".",".",".",".",".",".",".","26","10.8","109","42","."
"35820","North Platte, NE",".",".",".",".",".",".",".",".",".","18","7",".",".","."
"35840","North Port-Sarasota-Bradenton, FL","3.7","2.3",".",".","0.11","0.084","36","8","1","24","9.1","37","21","."
"35980","Norwich-New London, CT",".",".",".",".","0.09","0.075",".",".",".","30","10.6",".",".","."
"36100","Ocala, FL",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"36220","Odessa, TX",".",".",".",".",".",".",".",".",".","18","7.6",".",".","."
"36260","Ogden-Clearfield, UT","17.5","5.7","80","24","0.09","0.07","29","7","2","63","13.9","125","28","."
"36300","Ogdensburg-Massena, NY",".",".",".",".",".",".",".",".",".","21","7.1",".",".","."
"36420","Oklahoma City, OK","3.4","2.2","54","10","0.09","0.077","7","3","1","34","10.3","48","24","."
"36500","Olympia-Tumwater, WA",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"36540","Omaha-Council Bluffs, NE-IA","3.1","2.4",".",".","0.08","0.071","52","26","2","32","9.4","103","42","."
"36700","Orangeburg, SC",".",".",".","4","0.08","0.071",".",".",".",".",".",".",".","."
"36740","Orlando-Kissimmee-Sanford, FL","2.7","1.8","48","10","0.1","0.076","12","5","1","27","10","36","19","."
"36860","Ottawa-Peru, IL",".",".",".",".",".",".",".",".",".","25","11.4","92","25","."
"36980","Owensboro, KY",".",".","35","8","0.08","0.071","100","27","5","27","12.5","42","18","."
"37080","Oxford, NC",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"37100","Oxnard-Thousand Oaks-Ventura, CA","3.4","2.2","52","14","0.12","0.092",".",".",".","37","12.5","49","28","."
"37140","Paducah, KY-IL",".",".","44","9","0.08","0.07","68","14","3","27","11.8","45","19","."
"37220","Pahrump, NV",".",".",".",".",".",".",".",".",".",".",".","177","30","."
"37260","Palatka, FL",".",".",".",".",".",".","48","10","1",".",".","97","24","."
"37340","Palm Bay-Melbourne-Titusville, FL",".",".",".",".","0.08","0.068",".",".",".","20","8.6",".",".","."
"37460","Panama City, FL",".",".",".",".","0.09","0.08",".",".",".","32","11.7","51","20","."
"37620","Parkersburg-Vienna, WV",".",".",".",".","0.08","0.069","171","42","11","35","14.9",".",".","."
"37740","Payson, AZ",".",".",".",".","0.09","0.077","292","40","10","19","9.5","49","27","."
"37860","Pensacola-Ferry Pass-Brent, FL",".",".","37","7","0.1","0.083","102","35","3","32","12.2","35","18","."
"37900","Peoria, IL","3.9","3",".",".","0.08","0.065","255","73","5","31","12.8","42","22","."
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5.1","3.4","64","26","0.11","0.091","106","56","6","35","15","63","24","."
"38060","Phoenix-Mesa-Scottsdale, AZ","7.5","5.1","82","31","0.1","0.08","14","8","2","30","11.6","159","63","."
"38100","Picayune, MS",".",".",".",".",".",".",".",".",".","32","11.8",".",".","."
"38300","Pittsburgh, PA","3.5","2.3","71","21","0.09","0.082","222","51","11","69","20.7","153","39","."
"38340","Pittsfield, MA",".",".",".",".","0.1","0.071",".",".",".","30","10.5",".",".","."
"38420","Platteville, WI",".",".",".",".",".",".",".",".",".","33","10.8",".",".","."
"38540","Pocatello, ID",".",".","39","6",".",".","66","21","4","39","9.4","131","22","."
"38580","Point Pleasant, WV-OH",".",".",".",".",".",".","104","33","5",".",".",".",".","."
"38620","Ponca City, OK","3.1","1.9",".",".","0.09","0.073","50","25","3","25","10.3","72","24","."
"38660","Ponce, PR",".",".",".",".",".",".",".",".",".",".",".","80","42","."
"38820","Port Angeles, WA",".",".",".",".","0.06","0.049","16","5","1",".",".",".",".","."
"38860","Portland-South Portland, ME","0.8","0.7","48","15","0.1","0.08","41","15","3",".",".",".",".","."
"38900","Portland-Vancouver-Hillsboro, OR-WA","8.6","4.8",".",".","0.09","0.067",".",".",".","44","10.1","61","23","."
"38940","Port St. Lucie, FL",".",".",".","10","0.08","0.071",".",".",".","18","7.3",".",".","."
"39020","Portsmouth, OH",".",".",".",".",".",".","42","23","4","29","12.9","37","19","."
"39060","Pottsville, PA","1.5","0.8",".",".",".",".","73","27","7",".",".",".",".","."
"39140","Prescott, AZ",".",".",".",".","0.09","0.074",".",".",".",".",".","27","13","."
"39300","Providence-Warwick, RI-MA","3.5","2.5","52","18","0.12","0.086","58","24","7","29","11.9","45","21","."
"39340","Provo-Orem, UT","5","3.1","69","22","0.09","0.07",".",".",".","64","12.8","111","29","."
"39380","Pueblo, CO",".",".",".",".",".",".",".",".",".","16","6.8","56","23","."
"39500","Quincy, IL-MO",".",".",".",".","0.07","0.063","29","9","2","25","10.6",".",".","."
"39540","Racine, WI",".",".",".",".","0.09","0.069",".",".",".",".",".",".",".","."
"39580","Raleigh, NC","3.4","2.7",".",".","0.1","0.079",".",".",".","30","13.3",".",".","."
"39660","Rapid City, SD",".",".",".",".","0.07","0.064",".",".",".","20","8.6","143","41","."
"39740","Reading, PA","2.7","1.8","50","17","0.09","0.076","105","20","8","33","15.6","52","20","."
"39780","Red Bluff, CA",".",".",".",".","0.1","0.082",".",".",".",".",".","55","25","."
"39820","Redding, CA",".",".",".",".","0.12","0.083",".",".",".","18","7.2","46","23","."
"39860","Red Wing, MN",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"39900","Reno, NV","5.8","3.9",".",".","0.09","0.072",".",".",".","29","8.1","80","42","."
"39980","Richmond, IN",".",".",".",".",".",".","101","26","5",".",".",".",".","."
"40060","Richmond, VA","3.3","2.1","69","15","0.1","0.078","79","17","4","30","13.6",".",".","."
"40080","Richmond-Berea, KY",".",".",".",".",".",".",".",".",".","28","13","38","18","."
"40140","Riverside-San Bernardino-Ontario, CA","3.9","2.9","89","31","0.15","0.122","9","4","1","60","22.1","162","55","."
"40180","Riverton, WY",".",".",".",".",".",".",".",".",".","40","9.6","50","20","."
"40220","Roanoke, VA",".","1.8",".","14","0.08","0.071","16","10","2","33","14.3","70","29","."
"40340","Rochester, MN",".",".",".",".","0.07","0.059",".",".",".","28","8.9",".",".","."
"40380","Rochester, NY","2.8","1.6",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"40420","Rockford, IL","3.2","2.7",".",".","0.08","0.064",".",".",".","27","11.7",".",".","."
"40500","Rockland, ME",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"40540","Rock Springs, WY",".",".",".",".",".",".",".",".",".",".",".","97","20","."
"40580","Rocky Mount, NC",".",".",".",".","0.08","0.072","16","8","2","25","11.6",".",".","."
"40660","Rome, GA",".",".",".",".",".",".","69","14","3","33","15.6","51","24","."
"40740","Roswell, NM",".",".",".",".",".",".",".",".",".",".",".","35","15","."
"40780","Russellville, AR",".",".",".",".",".",".",".",".",".","25","11.4",".",".","."
"40860","Rutland, VT","3.2","1.8",".","12",".",".",".",".",".",".",".","44","17","."
"40900","Sacramento--Roseville--Arden-Arcade, CA","7.1","3.2","62","17","0.11","0.092","6","2","1","42","11.9","146","35","."
"40940","Safford, AZ",".",".",".",".",".",".",".",".",".",".",".","33","17","."
"40980","Saginaw, MI",".",".",".",".",".",".",".",".",".","27","9.5",".",".","."
"41060","St. Cloud, MN","2.4","1.6",".",".","0.06","0.055",".",".",".",".",".",".",".","."
"41100","St. George, UT",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"41140","St. Joseph, MO-KS",".",".",".",".",".",".",".",".",".",".",".","77","31","."
"41180","St. Louis, MO-IL","4.4","2.8","61","22","0.11","0.079","409","77","10","35","16.2","191","49","."
"41260","St. Marys, PA",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"41400","Salem, OH",".",".",".",".",".",".","170","61","7",".",".","67","31","."
"41420","Salem, OR","5.4","3.8",".",".","0.08","0.062",".",".",".",".",".",".",".","."
"41500","Salinas, CA","1.7","1","37","7","0.08","0.07",".",".",".","16","7","51","25","."
"41540","Salisbury, MD-DE",".",".",".",".","0.1","0.078",".",".",".","35","13.4",".",".","."
"41620","Salt Lake City, UT","5.4","3.7","78","25","0.09","0.075","42","15","4","66","17.8","149","42","."
"41700","San Antonio-New Braunfels, TX","3.1","1.9","59","17","0.11","0.089",".",".",".",".",".","97","22","."
"41740","San Diego-Carlsbad, CA","6.1","3.9","82","23","0.11","0.083","33","15","5","43","14.1","109","51","."
"41760","Sandpoint, ID",".",".",".",".",".",".",".",".",".",".",".","68","16","."
"41860","San Francisco-Oakland-Hayward, CA","4.3","2.6","53","17","0.11","0.077","25","8","2","42","11.5","47","21","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","3.9","2.9","61","19","0.09","0.077",".",".",".","40","11.6","52","25","."
"41980","San Juan-Carolina-Caguas, PR","5.2","3.6",".","7",".",".","36","9","3",".",".","96","34","."
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","2.3","1.5","42","9","0.08","0.07","106","27","4","20","8.3","124","31","."
"42100","Santa Cruz-Watsonville, CA","1.6","0.8",".","4","0.08","0.068","13","4","1",".",".","72","27","."
"42140","Santa Fe, NM","2.5","1.7",".",".",".",".",".",".",".","11","4.8","21","10","."
"42200","Santa Maria-Santa Barbara, CA","4.2","1.8","48","13","0.11","0.08","11","2","0","13","7.5","46","24","."
"42220","Santa Rosa, CA","2.6","1.6","39","11","0.08","0.06",".",".",".","25","8.3","39","17","."
"42300","Sault Ste. Marie, MI",".",".",".",".",".",".",".",".",".","23","7.2",".",".","."
"42340","Savannah, GA",".",".",".",".","0.08","0.071","86","21","4","31","13.7","64","23","."
"42460","Scottsboro, AL",".",".",".","3","0.08","0.073","125","15","3",".",".",".",".","."
"42540","Scranton--Wilkes-Barre--Hazleton, PA","2.9","1.8","46","12","0.09","0.073","39","19","5","31","12.2","50","17","."
"42620","Searcy, AR",".",".",".",".",".",".",".",".",".","27","11.3",".",".","."
"42660","Seattle-Tacoma-Bellevue, WA","6.4","4","63","18","0.09","0.075","38","14","3","44","11.7","26","14","."
"42700","Sebring, FL",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"42860","Seneca, SC",".",".",".",".","0.09","0.075","18","9","1",".",".",".",".","."
"42940","Sevierville, TN",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"42980","Seymour, IN",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"43100","Sheboygan, WI",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"43220","Shelton, WA",".",".",".",".","0.07","0.057",".",".",".",".",".",".",".","."
"43260","Sheridan, WY",".",".",".",".",".",".",".",".",".","39","10","75","32","."
"43320","Show Low, AZ",".",".",".",".","0.08","0.071",".",".",".",".",".","38","15","."
"43340","Shreveport-Bossier City, LA",".",".",".",".","0.09","0.074","19","5","3","27","11.9","43","20","."
"43420","Sierra Vista-Douglas, AZ",".",".",".",".","0.08","0.07",".",".",".","23","7.1","52","26","."
"43500","Silver City, NM",".",".",".",".",".",".","6","2","0","11","5.6","47","17","."
"43580","Sioux City, IA-NE-SD",".",".",".",".",".",".",".",".",".","22","9.4","64","24","."
"43620","Sioux Falls, SD",".",".","34","7","0.07","0.064","19","4","0","22","10.1","46","18","."
"43700","Somerset, KY",".",".",".",".","0.08","0.066",".",".",".",".",".","35","18","."
"43740","Somerset, PA",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"43760","Sonora, CA","1.8","1.1",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"43780","South Bend-Mishawaka, IN-MI",".",".","52","12","0.09","0.077",".",".",".","28","12.5",".",".","."
"43900","Spartanburg, SC",".",".",".",".","0.1","0.082",".",".",".",".",".","36","21","."
"44060","Spokane-Spokane Valley, WA","7.8","4",".",".","0.08","0.069",".",".",".","26","9.7","113","27","."
"44100","Springfield, IL","2.3","1.2",".",".","0.08","0.064","111","31","3","30","11.8",".",".","."
"44140","Springfield, MA","4.7","3.1","50","17","0.1","0.083","45","23","6","32","12.2","48","19","."
"44180","Springfield, MO","4","2.4","49","12","0.08","0.064","65","27","3","25","10.9","30","17","."
"44220","Springfield, OH",".",".",".",".","0.09","0.079","42","21","5","32","13.5",".",".","."
"44300","State College, PA",".",".","46","9","0.08","0.074","33","19","4","38","13.3",".",".","."
"44460","Steamboat Springs, CO",".",".",".",".",".",".",".",".",".",".",".","81","22","."
"44700","Stockton-Lodi, CA","3.5","2.3","54","17","0.09","0.073",".",".",".","36","13.2","108","29","."
"44900","Summerville, GA",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","."
"44940","Sumter, SC",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"45060","Syracuse, NY","3","1.4",".",".","0.09","0.076","22","11","3","25","10",".",".","."
"45140","Tahlequah, OK","1.1","0.4","34","7","0.08","0.074",".",".",".","29","10.9",".",".","."
"45180","Talladega-Sylacauga, AL",".",".",".",".","0.1","0.075",".",".",".","35","13.9","44","23","."
"45220","Tallahassee, FL",".",".",".",".","0.08","0.071",".",".",".","28","13",".",".","."
"45300","Tampa-St. Petersburg-Clearwater, FL","4.4","2.5","41","9","0.1","0.08","143","33","4","26","11.5","80","30","."
"45460","Terre Haute, IN",".",".",".",".","0.08","0.072","134","28","11","30","12.7","45","21","."
"45500","Texarkana, TX-AR",".",".",".",".",".",".",".",".",".","28","12",".",".","."
"45660","Tiffin, OH",".",".",".",".",".",".",".",".",".",".",".","42","18","."
"45780","Toledo, OH",".",".",".",".","0.09","0.078","85","28","7","34","13.7","69","22","."
"45820","Topeka, KS",".",".",".",".",".",".",".",".",".","26","10.1","39","21","."
"45860","Torrington, CT",".",".",".",".","0.11","0.083",".",".",".",".",".",".",".","."
"45900","Traverse City, MI",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"45940","Trenton, NJ",".",".","48","15","0.1","0.083",".",".",".","33","12.5","43","19","."
"45980","Troy, AL",".",".",".",".",".",".",".",".",".",".",".","50","23","."
"46020","Truckee-Grass Valley, CA",".",".",".",".","0.11","0.093",".",".",".","18","7.7",".",".","."
"46060","Tucson, AZ","4.7","2.5","52","16","0.08","0.073","17","4","1","12","5.8","117","32","."
"46100","Tullahoma-Manchester, TN",".",".",".","2","0.08","0.069",".",".",".",".",".",".",".","."
"46140","Tulsa, OK","2.6","1.7","41","5","0.09","0.073","115","35","7","27","10.6","79","27","."
"46180","Tupelo, MS",".",".",".",".","0.07","0.069",".",".",".","27","11.8","32","18","."
"46220","Tuscaloosa, AL",".",".",".",".","0.08","0.068",".",".",".","32","12.7",".",".","."
"46340","Tyler, TX",".",".","25","3","0.1","0.081",".",".",".",".",".",".",".","."
"46380","Ukiah, CA","2.2","1.7","32","9","0.07","0.055",".",".",".","14","7","36","20","."
"46520","Urban Honolulu, HI","2.8","2","23","5","0.05","0.046","23","5","1","9","4.9","94","15","."
"46540","Utica-Rome, NY",".",".",".",".","0.09","0.067","11","7","1",".",".",".",".","."
"46700","Vallejo-Fairfield, CA","3.9","3.1","43","12","0.09","0.07","13","5","1","37","11.1","42","18","."
"46980","Vicksburg, MS",".",".",".",".",".",".",".",".",".","24","11.5",".",".","."
"47020","Victoria, TX",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"47180","Vincennes, IN",".",".",".",".","0.08","0.069",".",".",".","30","12.6",".",".","."
"47220","Vineland-Bridgeton, NJ",".",".",".",".","0.09","0.083","26","13","4",".",".",".",".","."
"47240","Vineyard Haven, MA",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"47260","Virginia Beach-Norfolk-Newport News, VA-NC","3.8","3","51","16","0.09","0.075","107","19","4","28","12.7","34","18","."
"47300","Visalia-Porterville, CA","3.3","2.2","62","16","0.12","0.099",".",".",".",".",".","76","41","."
"47340","Wabash, IN",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"47500","Walterboro, SC",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"47580","Warner Robins, GA",".",".",".",".",".",".",".",".",".","34","14.4",".",".","."
"47620","Warren, PA",".",".",".",".",".",".","190","61","10",".",".",".",".","."
"47780","Washington, IN",".",".",".",".",".",".","131","39","6",".",".",".",".","."
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","4","3.4","65","24","0.12","0.093","71","21","6","42","14.9","55","27","."
"47920","Washington Court House, OH",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"47940","Waterloo-Cedar Falls, IA",".",".",".",".","0.07","0.063",".",".",".","32","10.1","61","24","."
"47980","Watertown, SD",".",".",".",".",".",".",".",".",".","23","10.4","48","21","."
"48020","Watertown-Fort Atkinson, WI",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"48060","Watertown-Fort Drum, NY",".",".",".",".","0.09","0.071",".",".",".",".",".",".",".","."
"48140","Wausau, WI",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"48220","Weatherford, OK",".",".",".",".",".",".",".",".",".",".",".","39","19","."
"48260","Weirton-Steubenville, WV-OH","22","12",".",".","0.09","0.073","236","98","15","52","16.6","108","30","."
"48540","Wheeling, WV-OH","2.9","1.7",".",".","0.08","0.063","175","44","13","35","14.4","53","22","."
"48580","Whitewater-Elkhorn, WI",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"48620","Wichita, KS","4.8","3.3","38","9","0.08","0.068","15","3","0","24","10.6","47","21","."
"48700","Williamsport, PA",".",".",".",".","0.09","0.074","38","15","3",".",".",".",".","."
"48780","Williston, ND",".",".",".",".",".",".","82","24","3",".",".",".",".","."
"48900","Wilmington, NC","3.3","2.3",".",".","0.08","0.07","107","22","5",".",".",".",".","."
"48940","Wilmington, OH",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"49020","Winchester, VA-WV",".",".",".",".","0.09","0.066",".",".",".",".",".","39","18","."
"49180","Winston-Salem, NC","4.4","3.2","47","13","0.1","0.078","98","23","4","34","15.2","56","23","."
"49340","Worcester, MA-CT","3.9","1.9",".","16","0.11","0.077","21","13","3","31","10.2",".",".","."
"49420","Yakima, WA","4.1","3",".",".",".",".",".",".",".","44","10.9","91","30","."
"49620","York-Hanover, PA","2.8","1.8","54","16","0.09","0.077","108","20","5","36","16.5","53","22","."
"49660","Youngstown-Warren-Boardman, OH-PA",".",".",".",".","0.09","0.08","55","21","5","36","14.7","46","21","."
"49700","Yuba City, CA","4.4","2.2","52","12","0.1","0.079",".",".",".","38","10.1",".",".","."
"49740","Yuma, AZ",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
